#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name,type
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-01T13:14:30Z,16.533238785607473,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-01T15:10:40Z,11.225752290926481,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-01T17:06:50Z,8.937272485933805,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-01T19:03:00Z,8.284274730926905,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-01T20:59:10Z,8.275159550951672,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-01T22:55:20Z,8.52776927825732,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T00:51:30Z,11.481083250665046,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T02:47:40Z,9.312616001475941,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T04:43:50Z,9.28030853457265,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T06:40:00Z,13.455761649391867,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T08:36:10Z,19.796733672802265,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T10:32:20Z,14.033004183518258,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T12:28:30Z,17.50924825049066,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T14:24:40Z,11.928564389546713,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T16:20:50Z,8.567878661217627,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T18:17:00Z,7.127441577422313,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
,,0,2021-06-01T12:31:40Z,2021-06-30T13:31:40Z,2021-06-02T20:13:10Z,5.901109344080875,Current B Phase,modbus,ubuntu,Energymeter 1,holding_register
